insee_code,total_rooftops,pv_rooftops_count
27322,1387,16
27323,589,3
27324,681,10
27325,199,1
27326,413,5
27327,304,3
27329,929,6
27330,142,0
27331,518,5
27332,806,9
27333,704,3
27334,294,1
27335,1268,12
27336,328,4
27337,483,6
27338,741,11
27339,863,9
27340,844,13
27341,267,1
27342,245,3
27343,1248,10
27345,349,3
27346,274,1
27347,543,4
27348,1138,13
27349,979,17
27350,1360,7
27351,1071,13
27353,447,8
27354,585,5
27355,1793,10
27358,859,2
27359,344,3
27360,314,3
27361,609,2
27363,259,2
27364,342,3
27365,1479,7
27366,228,3
27367,2110,13
27368,434,4
27369,157,1
27370,466,3
27371,326,1
27372,690,7
27373,308,5
27374,668,3
27375,10237,60
27376,342,2
27377,1081,15
27378,1772,11
27379,528,2
27380,335,1
27381,231,1
27382,299,4
27383,512,2
27384,729,5
27385,1433,23
27386,731,4
27388,852,5
27389,581,4
27390,1746,16
27391,1535,14
27392,267,3
27393,721,3
27394,416,8
27395,205,0
27396,468,3
27397,1712,6
27398,1533,8
27399,84,0
27400,417,0
27401,223,2
27403,271,0
27404,239,0
27405,200,0
27406,949,7
27407,434,1
27408,660,2
27410,565,6
27411,388,0
27412,1525,10
27413,684,2
27414,1242,9
27415,973,6
27417,805,8
27418,243,0
27419,804,5
27420,247,3
27421,686,3
27422,1288,7
27423,848,9
27424,479,2
27425,2734,23
27426,1276,10
27427,828,4
27428,3549,23
27429,253,2
27430,370,5
27431,691,4
27432,611,6
27433,283,5
27434,190,1
27435,379,5
27436,704,2
27437,378,3
27438,1513,11
27439,952,5
27440,823,4
27441,130,0
27442,622,1
27444,525,0
27445,195,2
27446,586,10
27447,1036,10
27448,3992,14
27451,333,1
27453,1448,15
27454,483,4
27455,422,2
27456,665,2
27457,895,7
27458,1677,21
27459,204,1
27460,284,3
27462,307,3
27463,921,12
27464,967,7
27465,567,7
27466,384,8
27467,6123,50
27468,537,2
27469,2382,14
27470,1196,15
27471,339,3
27472,336,1
27473,1080,12
27474,1603,3
27475,328,6
27476,539,5
27477,749,3
27478,844,5
27480,759,11
27481,1063,3
27482,202,1
27483,455,4
27485,849,2
27486,945,4
27487,815,10
27488,288,1
27489,541,4
27490,337,5
27492,528,4
27493,2684,28
27495,304,3
27496,693,5
27497,1078,8
27498,389,4
27500,1425,14
27501,221,2
27502,2306,7
27504,968,7
27505,379,2
27507,3314,25
27508,408,1
27511,1075,13
27512,766,6
27514,768,9
27516,1974,11
27517,1975,20
27518,662,13
27520,237,0
27521,304,1
27522,693,7
27524,782,8
27525,300,2
27527,361,3
27528,2665,34
27529,479,5
27530,217,0
27531,288,2
27533,693,2
27534,809,9
27535,381,3
27536,567,11
27537,692,4
27538,815,7
27539,423,5
27540,528,1
27541,507,1
27542,1109,12
27543,936,7
27544,257,0
27545,110,0
27546,246,1
27547,1256,7
27548,1423,11
27550,631,5
27552,386,4
27553,366,5
27554,3064,35
27555,206,2
27556,126,1
27557,547,7
27558,193,2
27560,252,0
27561,693,14
27562,3075,24
27563,938,15
27564,588,7
27565,875,6
27567,275,2
27568,625,2
27569,319,0
27570,144,0
27571,446,1
27572,202,1
27576,486,1
27577,605,4
27578,934,2
27579,96,0
27580,1682,19
27582,1195,27
27584,256,3
27586,243,3
27587,1245,12
27589,1032,8
27590,533,2
27591,1224,6
27592,391,5
27593,1013,16
27594,506,5
27595,735,10
27597,885,10
27598,1035,7
27599,958,7
27601,537,3
27602,2695,32
27603,554,6
27604,197,5
27605,583,7
27606,560,6
27608,555,2
27609,665,2
27610,136,0
27611,280,1
27612,278,1
27613,540,6
27614,217,2
27615,192,0
27616,1513,12
27617,454,2
27618,531,6
27620,656,7
27621,207,1
27622,1677,17
27623,503,2
27624,720,6
27625,283,6
27627,462,2
27629,1782,15
27630,454,6
27631,474,3
27632,453,1
27633,384,7
27635,185,0
27638,2811,33
27640,275,5
27641,309,1
27643,1514,6
27644,599,9
27645,187,4
27646,539,7
27649,436,5
27650,428,1
27652,311,3
27654,1059,16
27655,918,10
27656,1294,15
27658,462,7
27659,106,0
27660,525,3
27661,363,3
27662,580,4
27663,230,1
27664,840,9
27665,971,9
27666,522,2
27667,382,2
27668,636,7
27669,486,9
27670,847,11
27671,297,2
27672,341,2
27673,278,0
27674,391,7
27676,2185,20
27677,364,1
27678,1010,5
27679,6473,39
27680,539,2
27681,10893,73
27682,753,4
27683,201,3
27684,736,3
27685,1089,5
27686,153,0
27689,464,0
27690,362,4
27691,857,8
27692,287,1
27693,1595,5
27694,352,4
27695,344,0
27696,928,4
27697,299,3
27698,582,5
27699,170,1
27700,646,4
27701,4120,42
28001,1790,22
28003,121,0
28004,387,5
28005,898,8
28006,1438,19
28007,2221,20
28008,253,2
28009,102,0
28010,636,6
28012,6456,38
28013,1234,17
28014,553,6
28015,3995,45
28016,451,3
28018,2230,25
28019,349,0
28021,1469,15
28022,1094,15
28023,1300,20
28024,987,12
28025,172,0
28026,396,6
28027,2143,9
28028,449,4
28029,545,12
28030,383,0
28031,761,10
28032,520,5
28033,877,8
28034,880,10
28035,1109,11
28036,913,5
28037,454,3
28038,332,4
28039,1299,15
28040,448,6
28041,330,2
28045,274,0
28046,926,8
28047,941,10
28048,850,11
28049,302,3
28050,343,6
28051,4320,39
28052,779,7
28053,294,2
28054,461,3
28055,484,9
28056,1678,16
28057,869,4
28058,400,3
28059,1378,9
28060,170,1
28061,3157,19
28062,826,12
28064,1818,15
28065,228,0
28067,116,0
28068,340,5
28070,2235,28
28071,824,10
28072,431,2
28073,426,8
28074,301,3
28075,1111,12
28076,202,3
28077,421,0
28078,537,4
28079,641,5
28080,747,3
28081,368,3
28082,562,6
28084,605,7
28085,13237,86
28086,446,4
28087,355,7
28088,7642,38
28089,1823,9
28090,233,2
28091,204,0
28092,338,4
28094,1494,11
28095,287,3
28096,1037,6
28098,1541,17
28099,1068,14
28100,291,4
28102,710,5
28103,7019,49
28104,881,12
28105,766,10
28106,535,6
28107,396,2
28108,497,1
28109,541,1
28110,2105,41
28111,660,6
28113,1308,19
28114,343,0
28116,2156,7
28117,319,0
28118,459,5
28119,466,8
28120,889,7
28121,196,0
28122,1440,17
28123,688,6
28124,963,5
28126,398,2
28127,2019,17
28128,436,3
28129,648,8
28130,1390,9
28132,647,5
28134,11616,65
28135,954,12
28136,214,0
28137,891,11
28139,220,3
28140,2258,22
28141,394,5
28142,255,0
28143,331,2
28144,485,4
28146,852,9
28147,511,7
28148,515,1
28149,861,0
28151,257,1
28153,259,2
28154,1194,16
28155,283,1
28156,1099,9
28157,256,2
28158,1002,12
28159,480,2
28160,852,11
28161,934,7
28162,405,4
28163,215,5
28164,904,11
28166,344,3
28167,472,4
28168,2361,27
28169,292,2
28170,268,2
28171,856,7
28172,685,5
28173,1153,14
28175,313,1
28176,947,9
28177,873,15
28178,365,4
28180,563,4
28182,463,1
28183,809,12
28184,386,6
28185,1041,6
28187,843,8
28188,710,15
28189,282,4
28190,642,10
28191,1817,30
28192,653,4
28193,186,0
28194,568,8
28195,587,16
28196,2975,18
28197,202,1
28198,686,10
28199,2563,38
28200,437,2
28201,1817,20
28202,504,3
28203,616,7
28206,777,2
28207,223,9
28208,392,9
28209,3056,29
28210,343,3
28211,942,16
28212,391,1
28213,608,4
28214,2413,23
28215,419,4
28216,238,4
28217,290,3
28218,4338,50
28219,775,4
28220,3899,41
28221,345,1
28222,455,4
28223,998,11
28225,686,6
28226,1419,5
28227,3079,28
28229,3778,43
28230,406,9
28231,303,4
28232,859,7
28233,1328,8
28234,549,6
28235,334,7
28236,2563,30
28237,478,9
28239,1047,17
28240,595,9
28242,147,0
28243,344,8
28245,351,1
28246,466,3
28247,552,7
28248,586,6
28249,594,10
28251,1267,4
28252,398,4
28253,931,16
28254,775,11
28255,182,3
28256,607,6
28257,122,1
28259,586,5
28260,153,6
28261,974,12
28263,421,4
28264,199,4
28265,336,1
28267,609,3
28268,61,3
28269,1322,11
28270,418,8
28271,284,0
28272,257,0
28273,386,1
28274,492,3
28275,656,4
28276,348,5
28277,646,8
28278,1384,16
28279,2469,36
28280,7054,35
28281,561,7
28282,668,4
28283,548,5
28284,520,4
28285,372,4
28286,625,6
28287,993,8
28289,219,3
28290,376,6
28291,681,13
28292,769,7
28293,893,8
28294,543,6
28296,503,4
28298,1862,23
28299,161,5
28300,223,4
28301,339,4
28302,1209,10
28303,247,2
28304,568,8
28305,545,4
28306,360,4
28308,303,4
28309,1373,8
28310,573,2
28312,153,0
28313,261,4
28314,266,1
28315,108,0
28316,336,2
28317,509,6
28319,550,9
28321,1088,8
28322,674,2
28323,508,2
28324,917,10
28325,931,13
28326,540,3
28327,393,2
28329,226,2
28330,2177,32
28331,1766,13
28332,839,5
28333,203,1
28334,2410,16
28335,1112,22
28336,132,0
28337,2114,21
28339,361,6
28341,278,0
28342,372,3
28343,614,5
28344,324,2
28346,104,0
28347,934,7
28348,2543,22
28349,407,4
28350,917,9
28351,591,7
28352,1300,21
28353,637,3
28354,482,7
28355,461,1
28357,1256,7
28358,1902,14
28359,2460,16
28360,871,8
28362,998,9
28363,874,13
28364,1031,10
28365,470,6
28366,325,4
28367,530,4
28368,320,0
28369,644,7
28370,724,5
28371,995,7
28372,567,6
28373,2974,19
28374,560,8
28375,331,2
28377,1862,16
28378,859,5
28379,472,8
28380,1868,15
28382,1220,16
28383,912,7
28385,470,4
28386,1322,16
28387,1008,10
28388,1071,10
28389,508,3
28390,600,4
28391,2192,33
28392,290,11
28393,2254,34
28394,998,13
28395,611,4
28396,450,1
28397,421,5
28398,2558,24
28400,379,4
28401,724,9
28403,857,14
28404,5216,69
28405,1084,9
28406,2435,27
28407,628,3
28408,166,0
28409,610,14
28410,395,4
28411,216,2
28414,109,0
28415,1694,19
28417,1187,9
28418,346,7
28419,359,4
28421,326,1
28422,4024,40
28423,645,6
28424,2066,20
28425,633,8
28426,776,11
29001,1550,10
29002,1667,11
29003,5206,41
29004,6387,39
29005,1073,14
29006,4152,35
29007,2109,6
29008,1941,15
29010,1792,12
29011,1866,18
29012,637,2
29013,508,5
29014,1052,2
29015,2782,19
29016,2265,6
29017,837,12
29018,1063,1
29019,37731,155
29020,5655,48
29021,3397,20
29022,3699,21
29023,4380,24
29024,5600,31
29025,2191,19
29026,3413,32
29027,4498,18
29028,1907,8
29029,1681,14
29030,5297,49
29031,5811,46
29032,1931,17
29033,1445,5
29034,1045,0
29035,829,9
29036,1585,5
29037,4909,26
29038,2150,20
29039,13426,113
29040,2556,9
29041,2522,19
29042,10857,69
29043,1405,10
29044,1908,13
29045,2046,19
29046,10376,74
29047,1408,13
29048,2915,23
29049,3941,16
29051,5857,45
29053,1752,10
29054,1242,4
29055,2353,24
29056,1367,11
29057,3680,35
29058,10527,99
29059,1195,5
29060,2403,13
29061,3864,35
29062,2116,17
29063,902,11
29064,543,9
29065,884,8
29066,1696,19
29067,1768,5
29068,3436,24
29069,4241,50
29070,624,6
29071,980,5
29072,3725,22
29073,1708,5
29074,1300,10
29075,9034,81
29076,3589,36
29077,2513,27
29078,2687,13
29079,1440,11
29080,1920,4
29081,1895,3
29082,1276,5
29085,1474,10
29086,1478,12
29087,874,8
29089,1317,9
29090,899,9
29091,3109,25
29093,1166,17
29094,711,5
29095,1134,11
29097,2309,24
29098,2057,23
29099,751,6
29100,406,6
29101,3799,29
29102,2004,16
29103,7745,67
29104,905,2
29105,6233,63
29106,1828,15
29107,1276,6
29108,1507,11
29109,2275,13
29110,1269,7
29111,1536,14
29112,1082,9
29113,2570,20
29114,746,3
29115,859,4
29116,181,3
29117,4587,36
29119,1259,10
29120,1966,10
29122,1562,10
29123,1765,15
29124,4600,30
29125,1876,10
29126,245,0
29128,701,10
29130,3459,34
29131,918,6
29132,692,2
29133,2645,21
29134,1004,0
29135,5955,48
29136,1289,8
29137,2163,5
29139,1554,7
29140,2691,29
29141,1036,4
29142,951,6
29143,1448,11
29144,835,4
29145,1093,7
29146,3682,32
29147,2743,25
29148,1207,14
29150,8591,69
29151,8909,55
29152,1134,9
29153,4501,35
29155,2267,8
29156,1336,8
29158,8058,74
29159,1182,6
29160,6368,70
29161,2557,28
29162,5549,53
29163,3356,29
29165,4320,43
29166,736,1
29167,2269,15
29168,2205,16
29169,3288,27
29170,3393,21
29171,3767,38
29172,3081,31
29173,1787,19
29174,5809,50
29175,4856,17
29176,2259,12
29177,3504,39
29178,5532,47
29179,3617,45
29180,1236,8
29181,2473,32
29182,1483,11
29183,1012,6
29184,2994,24
29185,4509,45
29186,2016,15
29187,1410,12
29188,5215,22
29189,9953,52
29190,3702,22
29191,3755,24
29192,2110,24
29193,1505,15
29195,7552,47
29196,2259,19
29197,5600,57
29198,2178,22
29199,5481,29
29201,2075,12
29202,2398,14
29204,2537,40
29205,1490,8
29206,3705,52
29207,3919,14
29208,1348,16
29209,3740,44
29210,3679,33
29211,1929,12
29212,6874,58
29213,2128,27
29214,1234,6
29215,4160,37
29216,3222,19
29217,3443,15
29218,1772,10
29220,6627,34
29221,2229,17
29222,437,3
29224,1469,10
29225,2444,21
29226,1942,19
29227,3639,14
29228,1362,6
29229,1559,13
29230,2696,17
29232,29530,189
29233,7781,60
29234,2258,12
29235,5951,49
29236,5141,51
29237,1429,15
29238,1711,3
29239,3826,26
29240,1598,10
29241,6869,38
29243,574,7
29244,1086,11
29245,1155,20
29246,341,2
29247,3177,27
29248,864,6
29249,1669,12
29250,1372,6
29251,1089,8
29252,1118,3
29254,3620,24
29255,735,5
29256,1362,12
29257,2272,26
29259,6419,57
29260,4569,37
29261,619,3
29262,1332,9
29263,1353,10
29264,776,7
29265,882,10
29266,3996,27
29267,1454,6
29268,1358,14
29269,1472,9
29270,1290,12
29271,1333,9
29272,2707,33
29273,2980,17
29274,7616,54
29275,2498,3
29276,1617,17
29277,3470,8
29278,3698,11
29279,3265,17
29280,3059,30
29281,1507,5
29282,314,2
29284,2882,19
29285,733,5
29286,404,3
29287,1541,23
29288,528,0
29289,351,0
29290,608,14
29291,1545,12
29292,572,5
29293,7414,58
29294,900,11
29295,506,5
29296,1160,9
29297,1897,15
29298,692,2
29299,328,6
29300,1669,15
29301,406,7
29302,4049,22
2A001,2744,54
2A004,12229,119
2A006,3144,43
2A008,1731,15
2A011,125,2
2A014,54,2
2A017,1758,27
2A018,279,1
2A019,199,1
2A021,302,1
2A022,148,0
2A024,537,3
2A026,287,3
2A027,189,1
2A028,368,0
2A031,1141,3
2A032,3283,53
2A035,839,4
2A038,126,1
2A040,812,2
2A041,5942,34
2A048,1195,11
2A056,181,1
2A060,119,0
2A061,237,1
2A062,454,5
2A064,79,0
2A065,2569,9
2A066,111,0
2A070,760,8
2A071,337,4
2A085,1205,28
2A089,185,0
2A090,1049,11
2A091,391,4
2A092,1973,15
2A094,186,1
2A098,2003,8
2A099,399,2
2A100,149,2
2A103,1957,32
2A104,1199,16
2A108,508,1
2A114,2247,15
2A115,190,0
2A117,161,0
2A118,292,1
2A119,236,0
2A127,182,0
2A128,186,0
2A129,172,1
2A130,4371,25
2A131,391,0
2A132,200,0
2A133,290,3
2A139,3081,24
2A141,422,4
2A142,1056,5
2A144,230,2
2A146,126,0
2A154,352,0
2A158,98,0
2A160,432,0
2A163,1036,5
2A174,267,2
2A181,896,5
2A186,434,4
2A189,2373,20
2A191,215,0
2A196,185,1
2A197,363,0
2A198,632,3
2A200,265,1
2A203,248,1
2A204,306,4
2A209,1937,28
2A211,956,2
2A212,986,1
2A215,1681,14
2A228,2647,11
2A232,514,2
2A240,249,0
2A247,16170,86
2A249,2111,9
2A253,142,1
2A254,1011,5
2A258,408,2
2A259,158,2
2A262,208,0
2A266,229,1
2A268,173,1
2A269,1987,7
2A270,511,3
2A271,2482,41
2A272,2866,11
2A276,1197,5
2A278,379,1
2A279,278,1
2A282,359,2
2A284,772,4
2A285,186,1
2A288,2179,11
2A295,298,1
2A300,1457,7
2A308,749,3
2A310,140,0
2A312,529,3
2A322,253,0
2A323,387,5
2A324,646,2
2A326,287,0
2A330,839,8
2A331,137,0
2A336,378,4
2A345,607,5
2A348,1992,9
2A349,956,10
2A351,501,6
2A357,174,1
2A358,148,0
2A359,553,4
2A360,313,2
2A362,5859,28
2A363,133,0
2B002,263,24
2B003,121,1
2B005,71,0
2B007,442,3
2B009,2116,36
2B010,586,4
2B012,215,0
2B013,53,0
2B015,40,0
2B016,648,6
2B020,868,5
2B023,343,0
2B025,127,1
2B029,430,4
2B030,573,1
2B033,5999,44
2B034,996,4
2B036,186,0
2B037,3713,87
2B039,311,2
2B042,5084,124
2B043,1878,10
2B045,137,0
2B046,599,5
2B047,555,2
2B049,3162,17
2B050,3968,32
2B051,198,0
2B052,56,0
2B053,66,0
2B054,435,1
2B055,148,2
2B057,540,18
2B058,738,3
2B059,316,0
2B063,106,0
2B067,72,0
2B068,122,0
2B069,104,0
2B072,73,1
2B073,265,2
2B074,383,8
2B075,113,2
2B077,824,9
2B078,219,0
2B079,566,7
2B080,538,3
2B081,106,1
2B082,81,0
2B083,241,1
2B084,335,0
2B086,586,1
2B087,2364,15
2B088,308,9
2B093,2228,13
2B095,318,1
2B096,3121,39
2B097,79,0
2B101,126,0
2B102,127,0
2B105,199,2
2B106,46,0
2B107,545,0
2B109,527,3
2B110,118,0
2B111,111,1
2B112,321,1
2B113,119,0
2B116,71,0
2B120,3194,56
2B121,837,4
2B122,146,0
2B123,4345,60
2B124,736,3
2B125,72,0
2B126,160,1
2B134,1627,14
2B135,545,3
2B136,295,1
2B137,49,0
2B138,240,1
2B140,220,1
2B143,2340,45
2B145,241,0
2B147,316,2
2B148,3662,57
2B149,104,1
2B150,2411,12
2B152,1222,4
2B153,301,1
2B155,143,2
2B156,59,0
2B157,105,0
2B159,380,2
2B161,186,0
2B162,831,7
2B164,91,0
2B165,392,4
2B166,461,3
2B167,751,4
2B168,2189,17
2B169,866,5
2B170,472,2
2B171,80,0
2B172,778,2
2B173,444,1
2B175,221,2
2B176,132,0
2B177,155,0
2B178,171,0
2B179,103,1
2B180,192,0
2B182,470,2
2B183,194,0
2B184,145,0
2B185,1733,18
2B187,307,1
2B188,464,3
2B190,383,1
2B192,143,0
2B193,631,4
2B194,57,0
2B195,183,1
2B199,472,3
2B201,310,4
2B202,32,0
2B205,1024,4
2B206,76,0
2B207,3978,29
2B208,111,0
2B210,151,0
2B213,188,0
2B214,62,0
2B216,36,1
2B217,64,0
2B218,252,0
2B219,151,0
2B220,171,1
2B221,36,0
2B222,100,0
2B223,682,5
2B224,1035,2
2B225,203,2
2B226,99,0
2B227,69,0
2B229,436,1
2B230,301,3
2B231,215,1
2B233,320,1
2B234,58,1
2B235,226,1
2B236,251,1
2B238,283,1
2B239,407,1
2B241,79,2
2B242,1446,8
2B243,53,0
2B244,94,0
2B245,98,0
2B246,225,0
2B248,155,0
2B250,191,2
2B251,4179,52
2B252,223,0
2B255,95,0
2B256,66,0
2B257,293,7
2B260,241,0
2B261,1061,5
2B263,146,1
2B264,120,0
2B265,458,4
2B267,95,0
2B273,87,0
2B274,181,1
2B275,190,0
2B277,650,17
2B280,144,0
2B281,1582,9
2B283,1386,15
2B286,854,7
2B287,350,0
2B289,141,1
2B290,544,1
2B291,78,0
2B292,283,1
2B293,215,0
2B296,261,0
2B297,107,0
2B298,1483,5
2B299,159,1
2B301,192,2
2B302,155,1
2B303,785,6
2B304,273,7
2B305,1587,15
2B306,356,1
2B307,1659,8
2B309,1369,14
2B311,1042,7
2B313,1860,9
2B314,1273,2
2B315,271,4
2B316,1414,5
2B317,101,0
2B318,1038,6
2B319,662,12
2B320,610,16
2B321,61,0
2B327,418,1
2B328,206,3
2B329,177,2
2B332,389,3
2B333,288,1
2B334,176,0
2B335,362,6
2B337,271,0
2B338,86,0
2B339,105,1
2B340,151,2
2B341,922,7
2B342,2308,37
2B343,1550,9
2B344,103,0
2B346,1983,29
2B347,399,3
2B350,218,0
2B352,371,0
2B353,1306,12
2B354,467,4
2B355,437,6
2B356,272,0
2B361,438,4
2B364,116,0
2B365,256,0
2B366,199,2
30001,737,19
30002,939,24
30003,6351,75
30004,2954,65
30005,426,6
30006,4182,109
30007,21867,337
30008,1325,25
30009,503,2
30010,3467,54
30011,5973,83
30012,3458,56
30013,437,14
30014,1286,32
30015,390,4
30016,402,3
30017,515,7
30018,543,16
30019,2708,76
30020,1504,92
30021,509,8
30022,549,7
30023,796,22
30024,678,15
30025,553,7
30026,1216,30
30027,2933,66
30028,9581,204
30029,2462,40
30030,477,18
30031,331,1
30032,8931,234
30033,3448,138
30034,4705,175
30035,471,10
30036,2283,85
30037,2681,33
30038,513,6
30039,1515,66
30040,320,3
30041,1430,30
30042,2832,65
30043,489,13
30044,186,6
30045,590,9
30046,969,17
30047,4138,148
